"KpiId","KpiName","Value","DataType","Period","StartDate","EndDate","CollectionFrequency"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","256.00 Number","Number","2019/2020","2019-04-01","2020-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","130.00 Number","Number","2019/2020_Q2","2019-07-01","2019-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","174.00 Number","Number","2019/2020_Q3","2019-10-01","2019-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","256.00 Number","Number","2019/2020_Q4","2020-01-01","2020-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","41.00 Number","Number","2020/2021_Q1","2020-04-01","2020-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","240.00 Number","Number","2020/2021","2020-04-01","2021-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","112.00 Number","Number","2020/2021_Q2","2020-07-01","2020-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","169.00 Number","Number","2020/2021_Q3","2020-10-01","2020-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","240.00 Number","Number","2020/2021_Q4","2021-01-01","2021-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","217.00 Number","Number","2021/2022","2021-04-01","2022-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","21.00 Number","Number","2021/2022_Apr","2021-04-01","2021-04-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","64.00 Number","Number","2021/2022_Q1","2021-04-01","2021-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","38.00 Number","Number","2021/2022_May","2021-05-01","2021-05-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","64.00 Number","Number","2021/2022_Jun","2021-06-01","2021-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","124.00 Number","Number","2021/2022_Q2","2021-07-01","2021-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","85.00 Number","Number","2021/2022_Jul","2021-07-01","2021-07-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","109.00 Number","Number","2021/2022_Aug","2021-08-01","2021-08-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","124.00 Number","Number","2021/2022_Sep","2021-09-01","2021-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","139.00 Number","Number","2021/2022_Oct","2021-10-01","2021-10-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","172.00 Number","Number","2021/2022_Q3","2021-10-01","2021-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","163.00 Number","Number","2021/2022_Nov","2021-11-01","2021-11-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","172.00 Number","Number","2021/2022_Dec","2021-12-01","2021-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","217.00 Number","Number","2021/2022_Q4","2022-01-01","2022-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","198.00 Number","Number","2021/2022_Jan","2022-01-01","2022-01-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","210.00 Number","Number","2021/2022_Feb","2022-02-01","2022-02-28","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","217.00 Number","Number","2021/2022_Mar","2022-03-01","2022-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","9.00 Number","Number","2022/2023_Apr","2022-04-01","2022-04-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","118.00 Number","Number","2022/2023","2022-04-01","2023-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","26.00 Number","Number","2022/2023_Q1","2022-04-01","2022-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","23.00 Number","Number","2022/2023_May","2022-05-01","2022-05-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","26.00 Number","Number","2022/2023_Jun","2022-06-01","2022-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","57.00 Number","Number","2022/2023_Q2","2022-07-01","2022-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","32.00 Number","Number","2022/2023_Jul","2022-07-01","2022-07-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","44.00 Number","Number","2022/2023_Aug","2022-08-01","2022-08-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","57.00 Number","Number","2022/2023_Sep","2022-09-01","2022-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","65.00 Number","Number","2022/2023_Oct","2022-10-01","2022-10-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","84.00 Number","Number","2022/2023_Q3","2022-10-01","2022-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","76.00 Number","Number","2022/2023_Nov","2022-11-01","2022-11-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","84.00 Number","Number","2022/2023_Dec","2022-12-01","2022-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","118.00 Number","Number","2022/2023_Q4","2023-01-01","2023-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","99.00 Number","Number","2022/2023_Jan","2023-01-01","2023-01-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","109.00 Number","Number","2022/2023_Feb","2023-02-01","2023-02-28","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","118.00 Number","Number","2022/2023_Mar","2023-03-01","2023-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","138.00 Number","Number","2023/2024","2023-04-01","2024-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","14.00 Number","Number","2023/2024_Apr","2023-04-01","2023-04-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","49.00 Number","Number","2023/2024_Q1","2023-04-01","2023-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","30.00 Number","Number","2023/2024_May","2023-05-01","2023-05-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","49.00 Number","Number","2023/2024_Jun","2023-06-01","2023-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","70.00 Number","Number","2023/2024_Jul","2023-07-01","2023-07-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","92.00 Number","Number","2023/2024_Q2","2023-07-01","2023-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","80.00 Number","Number","2023/2024_Aug","2023-08-01","2023-08-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","92.00 Number","Number","2023/2024_Sep","2023-09-01","2023-09-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","115.00 Number","Number","2023/2024_Q3","2023-10-01","2023-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","107.00 Number","Number","2023/2024_Oct","2023-10-01","2023-10-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","111.00 Number","Number","2023/2024_Nov","2023-11-01","2023-11-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","115.00 Number","Number","2023/2024_Dec","2023-12-01","2023-12-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","132.00 Number","Number","2023/2024_Jan","2024-01-01","2024-01-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","138.00 Number","Number","2023/2024_Q4","2024-01-01","2024-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","137.00 Number","Number","2023/2024_Feb","2024-02-01","2024-02-29","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","138.00 Number","Number","2023/2024_Mar","2024-03-01","2024-03-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","6.00 Number","Number","2024/2025_Q1","2024-04-01","2024-06-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","3.00 Number","Number","2024/2025_Apr","2024-04-01","2024-04-30","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","5.00 Number","Number","2024/2025_May","2024-05-01","2024-05-31","Monthly"
"FOI03-02","FOI (Freedom of Information) - Requests responded to Out of time - (YTD)","6.00 Number","Number","2024/2025_Jun","2024-06-01","2024-06-30","Monthly"
