"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OR2","17515","28940","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1017733","OF3","47760","57200","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF3","47760","57200","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018042","OF4","67032","77617","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF3","47760","57200","Military","26.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF4","67032","77617","Military","18.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF5","81310","89408","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF2","37916","45090","Military","10.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OF3","47760","57200","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","OR2","17515","28940","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C1","35648","44268","Secretariat & Private Office","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2 MSF","29258","36333","Direct Military Support","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C1 MSF","35648","44268","Science&Technology Management","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Engineering & Technical Support","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Historical","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Information Technology","1.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Project Management","1.00","Programme and Project Management (PPM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","C2","29258","36333","Secretariat & Private Office","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Historical","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Knowledge Info Management","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Photography","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","D","23427","29092","Secretariat & Private Office","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Administrative Support","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Historical","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Secretarial","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E1","18370","22124","Secretariat & Private Office","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E2","15623","18815","Acoustics","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","E2","15623","18815","Historical","1.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","B2","47942","59535","Historical","3.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1018322","Retired Offr 2","30136","36333","Direct Military Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF1","24615","32703","Military","14.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF2","37916","45090","Military","175.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF3","47760","57200","Military","83.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF4","67032","77617","Military","24.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OF5","81310","89408","Military","5.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR3","17515","28940","Military","3.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR4","26405","33182","Military","279.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR6","30013","36929","Military","163.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR7","33223","43252","Military","79.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR9","38600","46753","Military","33.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","OR2","17515","28940","Military","97.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Aviation Offr 2","34936","36333","Transport/Movement","6.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 2","13653","16753","Nursing and Midwifery","2.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 3","15860","18827","Nursing and Midwifery","1.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 5","","27625","Nursing and Midwifery","6.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 6","25528","34189","Nursing and Midwifery","8.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Band 7","30460","40157","NHS - Physiotherpist/Speech& Lang Therapist","3.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C1","35648","44268","Business Management and Improvement","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C1 MSF","35648","44268","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Business Management and Improvement","21.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Decision Support","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Estate Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Information Development","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Media and Press","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2","29258","36333","Occupational Psychology","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","C2 MSF","29258","36333","Direct Military Support","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Civilian Medical Practitioner","65071","77303","Gen Practice Medical","8.00","Medicine"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Administrative Support","19.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Training and Education","19.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Business Management and Improvement","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Decision Support","4.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Civilian HR Service Provider","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Corporate Support","2.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D","23427","29092","Engineering and Science","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D TTO","23427","32743","Technical [Trades]","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","D MSF","23427","29092","Direct Military Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Administrative Support","62.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Corporate Support","12.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Decision Support","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Design & Imagery","12.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Engineering and Science","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Secretarial","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Corporate Support","5.00","Statisticians"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Logistics","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Teaching Support","12.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Engineering and Science","5.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E1","18370","22124","Transaction Processing","5.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E2","15623","18815","Administrative Support","59.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","E2","15623","18815","Secretarial","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Retired Offr 1","37819","44268","Service HR Service Provider","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Prof Qualified Worker Lvl 3a","29071","31599","Community Service","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Estates","2.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 1","15083","16482","Driving","11.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1023653","Skill Zone 3","18010","22150","Storekeeping/WarehouseOps","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF2","37916","45090","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF3","47760","57200","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF4","67032","77617","Military","2.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OF5","81310","89408","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OR6","30013","36929","Military","15.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OR7","33223","43252","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","OR9","38600","46753","Military","1.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","B2 MSF","47942","59535","Business Management and Improvement","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C1","35648","44268","Safety,Health,Environment&Fire","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C1 MSF","35648","44268","Business Management and Improvement","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Administrative Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2","29258","36333","Business Management and Improvement","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","C2 MSF","29258","36333","Business Management and Improvement","28.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Business Management and Improvement","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Administrative Support","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Decision Support","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Environmental Health","1.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Information Technology","3.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Communication and Media","2.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Security Advisor","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Safety,Health,Environment&Fire","3.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D","23427","29092","Training and Education","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","D MSF","23427","29092","Direct Military Support","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E1","18370","22124","Administrative Support","48.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E1","18370","22124","Corporate Support","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E1","18370","22124","Secretarial","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E1","18370","22124","Transaction Processing","1.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E2","15623","18815","Administrative Support","20.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E2","15623","18815","Secretarial","14.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","E2","15623","18815","Transaction Processing","4.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","Retired Offr (Prinl)","47942","59535","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","Retired Offr 2","30136","36333","Business Management and Improvement","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","Retired Offr 3","25600","29092","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","B1","56436","72185","Business Management and Improvement","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1032872","Skill Zone 1","15083","16482","Driving","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OF2","37916","45090","Military","92.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OF1","24615","32703","Military","43.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OF3","47760","57200","Military","43.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OF4","67032","77617","Military","28.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR4","26405","33182","Military","401.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR6","30013","36929","Military","368.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Administrative Support","58.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Security, Health and Safety","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Community Service","2.00","Other"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Commercial","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Design & Imagery","10.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Information Technology","6.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Communication and Media","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Knowledge Info Management","4.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Material Accounting","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Postal & Courier","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Safety,Health,Environment&Fire","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Secretarial","6.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Service HR Service Provider","9.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Site Estate","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Supply Chain Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Engineering and Science","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Training Support","3.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","E1","18370","22124","Transaction Processing","6.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR2","17515","28940","Military","53.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OF5","81310","89408","Military","4.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR7","33223","43252","Military","187.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR8","33223","43252","Military","28.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR9","38600","46753","Military","42.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","OR3","17515","28940","Military","63.00","Military"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C1","35648","44268","AeroEng (Aero/Struct) Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C1","35648","44268","Business Management and Improvement","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C1","35648","44268","Decision Support","2.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C1","35648","44268","Estate Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C1","35648","44268","Specialist Instruction Splnstn","8.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Specialist Instruction Splnstn","51.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","AeroEng (Aero/Struct) Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Audit and Assurance","1.00","Internal Audit"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Business Management and Improvement","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Business Risk Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Community Service","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Decision Support","3.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Design & Imagery","1.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Engineering & Technical Support","2.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Information Technology","2.00","Information Technology"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Knowledge Info Management","2.00","Knowledge and Information Management (KIM)"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Performance Management","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Programme and Project Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Safety,Health,Environment&Fire","2.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Security Management","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Service HR Partner","2.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Soft Facilities Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Teaching","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","C2","29258","36333","Training Support","4.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Administrative Support","5.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Specialist Instruction Splnstn","277.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","AeroEng (Aero/Struct) Mech)","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Business Management and Improvement","7.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Civilian HR Partner","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Civilian HR Service Provider","1.00","Human Resources"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Community Development Work","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Decision Support","7.00","Finance"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Design & Imagery","12.00","Communications"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Energy Management","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Engineering & Technical Support","1.00","Science and Engineering"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Environmental Health","1.00","Operational Delivery"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Estate Management","1.00","Property and asset management"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Historical","1.00","Operational Research"
"Ministry of Defence","Ministry of Defence","Royal Air Force Air Command","1071072","D","23427","29092","Information Technology","12.00","Information Technology"
