"KpiId","KpiName","Value","DataType","Period","StartDate","EndDate","CollectionFrequency"
"STF08","Staff FTE - (Snapshot)","3787.00 Number","Number","2016/2017_Q1","2016-04-01","2016-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3828.00 Number","Number","2016/2017_Apr","2016-04-01","2016-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3811.00 Number","Number","2016/2017_May","2016-05-01","2016-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3787.00 Number","Number","2016/2017_Jun","2016-06-01","2016-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3712.00 Number","Number","2016/2017_Q2","2016-07-01","2016-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3764.00 Number","Number","2016/2017_Jul","2016-07-01","2016-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3679.00 Number","Number","2016/2017_Aug","2016-08-01","2016-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3712.00 Number","Number","2016/2017_Sep","2016-09-01","2016-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3690.10 Number","Number","2016/2017_Q3","2016-10-01","2016-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3690.00 Number","Number","2016/2017_Oct","2016-10-01","2016-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3686.00 Number","Number","2016/2017_Nov","2016-11-01","2016-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3690.00 Number","Number","2016/2017_Dec","2016-12-01","2016-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3658.20 Number","Number","2016/2017_Jan","2017-01-01","2017-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3631.20 Number","Number","2016/2017_Q4","2017-01-01","2017-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3635.80 Number","Number","2016/2017_Feb","2017-02-01","2017-02-28","Monthly"
"STF08","Staff FTE - (Snapshot)","3631.20 Number","Number","2016/2017_Mar","2017-03-01","2017-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3532.60 Number","Number","2017/2018_Apr","2017-04-01","2017-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3149.10 Number","Number","2017/2018","2017-04-01","2018-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3445.40 Number","Number","2017/2018_Q1","2017-04-01","2017-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3499.00 Number","Number","2017/2018_May","2017-05-01","2017-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3445.40 Number","Number","2017/2018_Jun","2017-06-01","2017-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3431.50 Number","Number","2017/2018_Q2","2017-07-01","2017-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3429.50 Number","Number","2017/2018_Jul","2017-07-01","2017-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3427.60 Number","Number","2017/2018_Aug","2017-08-01","2017-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3431.50 Number","Number","2017/2018_Sep","2017-09-01","2017-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3350.10 Number","Number","2017/2018_Q3","2017-10-01","2017-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3386.40 Number","Number","2017/2018_Oct","2017-10-01","2017-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3379.40 Number","Number","2017/2018_Nov","2017-11-01","2017-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3350.10 Number","Number","2017/2018_Dec","2017-12-01","2017-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3149.10 Number","Number","2017/2018_Q4","2018-01-01","2018-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3183.20 Number","Number","2017/2018_Jan","2018-01-01","2018-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3182.60 Number","Number","2017/2018_Feb","2018-02-01","2018-02-28","Monthly"
"STF08","Staff FTE - (Snapshot)","3149.10 Number","Number","2017/2018_Mar","2018-03-01","2018-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2950.00 Number","Number","2018/2019_Q1","2018-04-01","2018-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3024.95 Number","Number","2018/2019","2018-04-01","2019-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3130.10 Number","Number","2018/2019_Apr","2018-04-01","2018-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2947.90 Number","Number","2018/2019_May","2018-05-01","2018-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2950.00 Number","Number","2018/2019_Jun","2018-06-01","2018-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2999.10 Number","Number","2018/2019_Q2","2018-07-01","2018-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2898.20 Number","Number","2018/2019_Jul","2018-07-01","2018-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2936.30 Number","Number","2018/2019_Aug","2018-08-01","2018-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2999.10 Number","Number","2018/2019_Sep","2018-09-01","2018-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2998.40 Number","Number","2018/2019_Oct","2018-10-01","2018-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3023.50 Number","Number","2018/2019_Q3","2018-10-01","2018-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3012.20 Number","Number","2018/2019_Nov","2018-11-01","2018-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","3023.50 Number","Number","2018/2019_Dec","2018-12-01","2018-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3040.50 Number","Number","2018/2019_Jan","2019-01-01","2019-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3024.95 Number","Number","2018/2019_Q4","2019-01-01","2019-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3044.60 Number","Number","2018/2019_Feb","2019-02-01","2019-02-28","Monthly"
"STF08","Staff FTE - (Snapshot)","3024.95 Number","Number","2018/2019_Mar","2019-03-01","2019-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2945.60 Number","Number","2019/2020","2019-04-01","2020-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","3002.32 Number","Number","2019/2020_Apr","2019-04-01","2019-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2963.07 Number","Number","2019/2020_Q1","2019-04-01","2019-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2963.81 Number","Number","2019/2020_May","2019-05-01","2019-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2963.07 Number","Number","2019/2020_Jun","2019-06-01","2019-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2895.32 Number","Number","2019/2020_Q2","2019-07-01","2019-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2942.13 Number","Number","2019/2020_Jul","2019-07-01","2019-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2941.95 Number","Number","2019/2020_Aug","2019-08-01","2019-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2895.32 Number","Number","2019/2020_Sep","2019-09-01","2019-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2913.92 Number","Number","2019/2020_Q3","2019-10-01","2019-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2903.13 Number","Number","2019/2020_Oct","2019-10-01","2019-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2916.38 Number","Number","2019/2020_Nov","2019-11-01","2019-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2913.92 Number","Number","2019/2020_Dec","2019-12-01","2019-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2945.60 Number","Number","2019/2020_Q4","2020-01-01","2020-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2942.65 Number","Number","2019/2020_Jan","2020-01-01","2020-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2944.46 Number","Number","2019/2020_Feb","2020-02-01","2020-02-29","Monthly"
"STF08","Staff FTE - (Snapshot)","2945.60 Number","Number","2019/2020_Mar","2020-03-01","2020-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2722.68 Number","Number","2020/2021_Apr","2020-04-01","2020-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2714.27 Number","Number","2020/2021","2020-04-01","2021-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2720.23 Number","Number","2020/2021_Q1","2020-04-01","2020-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2722.59 Number","Number","2020/2021_May","2020-05-01","2020-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2720.23 Number","Number","2020/2021_Jun","2020-06-01","2020-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2714.36 Number","Number","2020/2021_Q2","2020-07-01","2020-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2714.71 Number","Number","2020/2021_Jul","2020-07-01","2020-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2704.23 Number","Number","2020/2021_Aug","2020-08-01","2020-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2714.36 Number","Number","2020/2021_Sep","2020-09-01","2020-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2737.09 Number","Number","2020/2021_Q3","2020-10-01","2020-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2721.32 Number","Number","2020/2021_Oct","2020-10-01","2020-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2743.37 Number","Number","2020/2021_Nov","2020-11-01","2020-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2737.09 Number","Number","2020/2021_Dec","2020-12-01","2020-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2714.27 Number","Number","2020/2021_Q4","2021-01-01","2021-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2732.83 Number","Number","2020/2021_Jan","2021-01-01","2021-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2725.79 Number","Number","2020/2021_Feb","2021-02-01","2021-02-28","Monthly"
"STF08","Staff FTE - (Snapshot)","2714.27 Number","Number","2020/2021_Mar","2021-03-01","2021-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2688.60 Number","Number","2021/2022_Apr","2021-04-01","2021-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2680.09 Number","Number","2021/2022","2021-04-01","2022-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2681.35 Number","Number","2021/2022_Q1","2021-04-01","2021-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2681.77 Number","Number","2021/2022_May","2021-05-01","2021-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2681.35 Number","Number","2021/2022_Jun","2021-06-01","2021-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2669.96 Number","Number","2021/2022_Q2","2021-07-01","2021-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2685.43 Number","Number","2021/2022_Jul","2021-07-01","2021-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2661.89 Number","Number","2021/2022_Aug","2021-08-01","2021-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2669.96 Number","Number","2021/2022_Sep","2021-09-01","2021-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2669.09 Number","Number","2021/2022_Oct","2021-10-01","2021-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2672.09 Number","Number","2021/2022_Q3","2021-10-01","2021-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2672.80 Number","Number","2021/2022_Nov","2021-11-01","2021-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2672.09 Number","Number","2021/2022_Dec","2021-12-01","2021-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2680.09 Number","Number","2021/2022_Q4","2022-01-01","2022-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2690.90 Number","Number","2021/2022_Jan","2022-01-01","2022-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2690.24 Number","Number","2021/2022_Feb","2022-02-01","2022-02-28","Monthly"
"STF08","Staff FTE - (Snapshot)","2680.09 Number","Number","2021/2022_Mar","2022-03-01","2022-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2670.53 Number","Number","2022/2023_Apr","2022-04-01","2022-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2736.35 Number","Number","2022/2023","2022-04-01","2023-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2662.77 Number","Number","2022/2023_Q1","2022-04-01","2022-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2659.80 Number","Number","2022/2023_May","2022-05-01","2022-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2662.77 Number","Number","2022/2023_Jun","2022-06-01","2022-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2653.64 Number","Number","2022/2023_Jul","2022-07-01","2022-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2701.01 Number","Number","2022/2023_Q2","2022-07-01","2022-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2667.04 Number","Number","2022/2023_Aug","2022-08-01","2022-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2701.01 Number","Number","2022/2023_Sep","2022-09-01","2022-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2704.68 Number","Number","2022/2023_Q3","2022-10-01","2022-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2703.06 Number","Number","2022/2023_Oct","2022-10-01","2022-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2709.91 Number","Number","2022/2023_Nov","2022-11-01","2022-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2704.68 Number","Number","2022/2023_Dec","2022-12-01","2022-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2736.35 Number","Number","2022/2023_Q4","2023-01-01","2023-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2718.66 Number","Number","2022/2023_Jan","2023-01-01","2023-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2724.60 Number","Number","2022/2023_Feb","2023-02-01","2023-02-28","Monthly"
"STF08","Staff FTE - (Snapshot)","2736.35 Number","Number","2022/2023_Mar","2023-03-01","2023-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2744.74 Number","Number","2023/2024","2023-04-01","2024-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2752.20 Number","Number","2023/2024_Apr","2023-04-01","2023-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2763.19 Number","Number","2023/2024_Q1","2023-04-01","2023-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2766.97 Number","Number","2023/2024_May","2023-05-01","2023-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2763.19 Number","Number","2023/2024_Jun","2023-06-01","2023-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2718.48 Number","Number","2023/2024_Q2","2023-07-01","2023-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2761.23 Number","Number","2023/2024_Jul","2023-07-01","2023-07-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2759.23 Number","Number","2023/2024_Aug","2023-08-01","2023-08-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2718.48 Number","Number","2023/2024_Sep","2023-09-01","2023-09-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2739.41 Number","Number","2023/2024_Q3","2023-10-01","2023-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2730.21 Number","Number","2023/2024_Oct","2023-10-01","2023-10-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2745.53 Number","Number","2023/2024_Nov","2023-11-01","2023-11-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2739.41 Number","Number","2023/2024_Dec","2023-12-01","2023-12-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2744.74 Number","Number","2023/2024_Q4","2024-01-01","2024-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2735.74 Number","Number","2023/2024_Jan","2024-01-01","2024-01-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2743.19 Number","Number","2023/2024_Feb","2024-02-01","2024-02-29","Monthly"
"STF08","Staff FTE - (Snapshot)","2744.74 Number","Number","2023/2024_Mar","2024-03-01","2024-03-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2738.08 Number","Number","2024/2025_Q1","2024-04-01","2024-06-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2742.53 Number","Number","2024/2025_Apr","2024-04-01","2024-04-30","Monthly"
"STF08","Staff FTE - (Snapshot)","2740.08 Number","Number","2024/2025_May","2024-05-01","2024-05-31","Monthly"
"STF08","Staff FTE - (Snapshot)","2738.08 Number","Number","2024/2025_Jun","2024-06-01","2024-06-30","Monthly"
