"KpiId","KpiName","Value","DataType","Period","StartDate","EndDate","CollectionFrequency"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","180.00 Number","Number","2013/2014_Q4","2014-01-01","2014-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","37.00 Number","Number","2014/2015_Q1","2014-04-01","2014-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","188.00 Number","Number","2014/2015","2014-04-01","2015-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","81.00 Number","Number","2014/2015_Q2","2014-07-01","2014-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","129.00 Number","Number","2014/2015_Q3","2014-10-01","2014-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","188.00 Number","Number","2014/2015_Q4","2015-01-01","2015-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","38.00 Number","Number","2015/2016_Q1","2015-04-01","2015-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","163.00 Number","Number","2015/2016","2015-04-01","2016-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","74.00 Number","Number","2015/2016_Q2","2015-07-01","2015-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","116.00 Number","Number","2015/2016_Q3","2015-10-01","2015-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","163.00 Number","Number","2015/2016_Q4","2016-01-01","2016-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","51.00 Number","Number","2016/2017_Q1","2016-04-01","2016-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","186.00 Number","Number","2016/2017","2016-04-01","2017-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","95.00 Number","Number","2016/2017_Q2","2016-07-01","2016-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","149.00 Number","Number","2016/2017_Q3","2016-10-01","2016-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","186.00 Number","Number","2016/2017_Q4","2017-01-01","2017-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","166.00 Number","Number","2017/2018","2017-04-01","2018-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","44.00 Number","Number","2017/2018_Q1","2017-04-01","2017-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","90.00 Number","Number","2017/2018_Q2","2017-07-01","2017-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","123.00 Number","Number","2017/2018_Q3","2017-10-01","2017-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","166.00 Number","Number","2017/2018_Q4","2018-01-01","2018-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","92.00 Number","Number","2018/2019","2018-04-01","2019-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","22.00 Number","Number","2018/2019_Q1","2018-04-01","2018-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","36.00 Number","Number","2018/2019_Q2","2018-07-01","2018-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","59.00 Number","Number","2018/2019_Q3","2018-10-01","2018-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","92.00 Number","Number","2018/2019_Q4","2019-01-01","2019-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","37.00 Number","Number","2019/2020_Q1","2019-04-01","2019-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","136.00 Number","Number","2019/2020","2019-04-01","2020-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","69.00 Number","Number","2019/2020_Q2","2019-07-01","2019-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","97.00 Number","Number","2019/2020_Q3","2019-10-01","2019-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","136.00 Number","Number","2019/2020_Q4","2020-01-01","2020-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","114.00 Number","Number","2020/2021","2020-04-01","2021-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","27.00 Number","Number","2020/2021_Q1","2020-04-01","2020-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","51.00 Number","Number","2020/2021_Q2","2020-07-01","2020-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","90.00 Number","Number","2020/2021_Q3","2020-10-01","2020-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","114.00 Number","Number","2020/2021_Q4","2021-01-01","2021-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","115.00 Number","Number","2021/2022","2021-04-01","2022-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","28.00 Number","Number","2021/2022_Q1","2021-04-01","2021-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","57.00 Number","Number","2021/2022_Q2","2021-07-01","2021-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","85.00 Number","Number","2021/2022_Q3","2021-10-01","2021-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","115.00 Number","Number","2021/2022_Q4","2022-01-01","2022-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","26.00 Number","Number","2022/2023_Q1","2022-04-01","2022-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","96.00 Number","Number","2022/2023","2022-04-01","2023-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","47.00 Number","Number","2022/2023_Q2","2022-07-01","2022-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","71.00 Number","Number","2022/2023_Q3","2022-10-01","2022-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","96.00 Number","Number","2022/2023_Q4","2023-01-01","2023-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","33.00 Number","Number","2023/2024_Q1","2023-04-01","2023-06-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","110.00 Number","Number","2023/2024","2023-04-01","2024-03-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","67.00 Number","Number","2023/2024_Q2","2023-07-01","2023-09-30","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","93.00 Number","Number","2023/2024_Q3","2023-10-01","2023-12-31","Quarterly"
"HOU251","Homelessness main duty (decision) - Total (New definition from 2018/19) - (YTD)","110.00 Number","Number","2023/2024_Q4","2024-01-01","2024-03-31","Quarterly"
