"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","10.68","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","5.49","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","5.15","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","6","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Human Resources","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Human Resources","<5","Human Resources Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Communication","<5","Government Communication Service","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","18.61","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Northern Ireland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Northern Ireland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Northern Ireland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Human Resources","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Training and Education","<5","Human Resources Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","17","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","15.61","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","5","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","14.08","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Finance","<5","Government Finance Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Training and Education","<5","Human Resources Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","9.67","Operational Delivery Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Logistics","6.22","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","17.26","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","<5","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Operational Delivery","7.45","Operational Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Communication","<5","Government Communication Service","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Finance","<5","Government Finance Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Security (Civil Service)","<5","Government Security Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Training and Education","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Training and Education","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Assistant","21380","21380","Human Resources","<5","Human Resources Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","46","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","27.86","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","47.64","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","5.81","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","6.08","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","East of England"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","London"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","9.97","Operational Delivery Profession","North East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","North West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","Northern Ireland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","25","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","25.19","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","6","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","19.47","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","37.4","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","12.25","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","6","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","23.93","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","8","Policy Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Commercial","<5","Procurement Profession","South East"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","8.57","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","7.24","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","9.54","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","8","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Health, Safety and Environmental Protection","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","32.1","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","Unknown"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","28.92","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","<5","Operational Delivery Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","Wales"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Digital, Data and Technology","<5","Digital, Data and Technology Professions","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Communication","<5","Government Communication Service","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Logistics","10","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","<5","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","50.24","Operational Delivery Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Policy","<5","Policy Profession","West Midlands"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Finance","<5","Government Finance Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Knowledge and Information Management","<5","Government Knowledge and Information Management Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Security (Civil Service)","<5","Government Security Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Training and Education","<5","Human Resources Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Human Resources","<5","Human Resources Profession","Yorkshire and The Humber"
"Ministry of Defence","Ministry of Defence","Air","1017733","Administrative Officer","22220","22220","Operational Delivery","5.6","Operational Delivery Profession","Yorkshire and The Humber"
