"Parent Department","Organisation","Unit","Reporting Senior Post","Grade","Payscale Minimum (£)","Payscale Maximum (£)","Generic Job Title","Number of Posts in FTE","Professional/Occupational Group","Office Region"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 2","55500","72000","DE&S Engineering","42.8","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 2","55500","72000","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 1","52500","69000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 1","52500","69000","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 1","52500","69000","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 1","52500","69000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional I - 1","52500","69000","DE&S Project management","16.76","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Commercial","7","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Corporate Services","11.73","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Engineering","12.5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 2","43400","56400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Information Management & IT","7.9","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Project controls","10.91","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Professional II - 1","39500","51000","DE&S Project management","20","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 2","72000","93600","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 2","72000","93600","DE&S Engineering","9","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 2","72000","93600","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 1","62500","84000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Professional - 1","62500","84000","DE&S Project management","7","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Commercial","<5","Procurement Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Commercial","8.86","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Engineering","5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Engineering","25.41","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Integrated Logistics","5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 2","55500","72000","DE&S Project controls","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Project controls","10.51","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Project Management","13","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Project Management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Project Management","18","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional I - 1","52500","69000","DE&S Project Management","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Commercial","<5","Procurement Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Commercial","11","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Corporate Services","6.86","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Engineering","28.95","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Engineering","5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Engineering","48.6","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 2","43400","56400","DE&S Finance & Accounting","6","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Integrated Logistics","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Integrated Logistics","8","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project controls","16.22","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project management","5.49","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Professional II - 1","39500","51000","DE&S Project management","13.81","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 2","72000","93600","DE&S Commercial","<5","Procurement Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 2","72000","93600","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 2","72000","93600","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 2","72000","93600","DE&S Engineering","7.86","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 2","72000","93600","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 2","72000","93600","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Project controls","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Project controls","6.73","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Project management","8.67","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005985","Senior Professional - 1","62500","84000","DE&S Project management","10","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional I - 2","55500","72000","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional I - 2","55500","72000","DE&S Commercial","5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional I - 1","52500","69000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional I - 1","52500","69000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional I - 1","52500","69000","DE&S Project Management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 2","43400","56400","DE&S Commercial","<5","Procurement Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 2","43400","56400","DE&S Commercial","9","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 1","39500","51000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 2","43400","56400","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 1","39500","51000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Senior Professional - 2","72000","93600","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Senior Professional - 1","62500","84000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 1","52500","69000","DE&S Corporate Services","<5","Operational Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 1","52500","69000","DE&S Corporate Services","9.65","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 1","52500","69000","DE&S Human Resources","8.5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 1","52500","69000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 1","52500","69000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional I - 1","52500","69000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 2","43400","56400","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 1","39500","51000","DE&S Corporate Services","<5","Operational Delivery Profession","South East"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 1","39500","51000","DE&S Corporate Services","12.6","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 2","43400","56400","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 1","39500","51000","DE&S Human Resources","<5","Human Resources Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 1","39500","51000","DE&S Human Resources","6.86","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 1","39500","51000","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Professional II - 1","39500","51000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 2","72000","93600","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 1","62500","84000","DE&S Human Resources","<5","Human Resources Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 2","72000","93600","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 1","62500","84000","DE&S Integrated Logistics","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 1","62500","84000","DE&S Project management","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","30005420","Senior Professional - 1","62500","84000","DE&S Project management","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Commercial","7.92","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Engineering","<5","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Engineering","20.8","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Integrated Logistics","8.8","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Project controls","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Project controls","8","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Project management","35.51","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 2","55500","72000","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Corporate Services","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Corporate Services","9.65","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Engineering","6","Government Science and Engineering Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Engineering","102.66","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Engineering","<5","Government Science and Engineering Profession","Overseas"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 2","43400","56400","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Information Management & IT","6","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Integrated Logistics","<5","Operational Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Integrated Logistics","35.67","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Project controls","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Project controls","27.46","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional I - 1","52500","69000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Professional II - 1","39500","51000","DE&S Project management","45.16","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 2","72000","93600","DE&S Commercial","<5","Procurement Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 1","62500","84000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 2","72000","93600","DE&S Engineering","7","Government Science and Engineering Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 2","72000","93600","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 1","62500","84000","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 1","62500","84000","DE&S Project management","<5","Project Delivery Profession","East Midlands"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 1","62500","84000","DE&S Project management","<5","Project Delivery Profession","Scotland"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26006097","Senior Professional - 1","62500","84000","DE&S Project management","15","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005673","Senior Technical Specialist II - 1","26000","33600","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist I - 1","32500","42000","DE&S Corporate Services","<5","Operational Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist I - 1","32500","42000","DE&S Project controls","<5","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist II - 1","26000","33600","DE&S Finance & Accounting","<5","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","<5","Project Delivery Profession","North West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist II - 1","26000","33600","DE&S Project controls","6","Project Delivery Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005551","Professional II - 2","43400","56400","DE&S Information Management & IT","<5","Government Knowledge and Information Management Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist I - 1","32500","42000","DE&S Finance & Accounting","12","Government Finance Profession","South West"
"Ministry of Defence","Ministry of Defence","Submarine Delivery Agency","26005545","Senior Technical Specialist I - 1","32500","42000","DE&S Project management","<5","Project Delivery Profession","South West"
